City_ID,City,Country,Date,Lat,Lng,Humidity,Max Temp,Cloudiness,Wind Speed
293,Jumla,NP,2022-04-20 20:23:52,29.2747,82.1838,77,283.5,5,1.34
294,Turukhansk,RU,2022-04-20 20:23:52,65.8167,87.9833,94,267.03,100,7.9
295,Rodrigues Alves,BR,2022-04-20 20:23:53,-7.738,-72.6509,92,299.26,100,0.54
296,Lazaro Cardenas,MX,2022-04-20 20:23:53,17.9583,-102.2,46,303.21,0,5.7
297,Dunedin,NZ,2022-04-20 20:23:54,-45.8742,170.5036,83,290.82,89,6.71
298,San Patricio,US,2022-04-20 20:23:54,28.017,-97.5169,56,302.14,100,9.96
299,Coihaique,CL,2022-04-20 20:23:55,-45.5752,-72.0662,62,284.12,75,2.57
300,Kodiak,US,2022-04-20 20:23:55,57.79,-152.4072,57,279.88,100,3.09
301,Ibirataia,BR,2022-04-20 20:23:56,-14.0669,-39.6406,87,297.74,44,2.09
302,Faanui,PF,2022-04-20 20:23:56,-16.4833,-151.75,69,300.25,9,2.83
303,Hidalgotitlan,MX,2022-04-20 20:23:57,17.7833,-94.6333,31,303.16,0,3.88
304,Paamiut,GL,2022-04-20 20:23:57,61.994,-49.6678,59,269.72,100,1.35
305,Batagay-Alyta,RU,2022-04-20 20:23:58,67.8006,130.4114,96,263.9,100,1.83
306,Kavaratti,IN,2022-04-20 20:22:16,10.5669,72.642,72,302.18,3,4.86
307,Norman Wells,CA,2022-04-20 20:23:58,65.282,-126.8329,34,273.17,0,2.06
308,Youghal,IE,2022-04-20 20:23:59,51.95,-7.8506,95,282.64,100,2.63
309,Palora,EC,2022-04-20 20:23:59,-1.7,-77.9333,91,296.21,65,1.12
310,Yagodnoye,RU,2022-04-20 20:24:00,62.55,149.6667,96,255.61,63,1.49
311,Aljezur,PT,2022-04-20 20:24:00,37.3191,-8.8033,71,286.01,0,9.18
312,Arlit,NE,2022-04-20 20:24:01,18.7369,7.3853,10,306.7,88,2.44
313,Alanya,TR,2022-04-20 20:24:01,36.5438,31.9998,76,290.22,28,0.99
314,Port Macquarie,AU,2022-04-20 20:24:02,-31.4333,152.9167,83,285.87,10,2.2
315,Wanning,CN,2022-04-20 20:24:02,18.8003,110.3967,88,296.07,90,1.49
316,Naron,ES,2022-04-20 20:24:03,43.5167,-8.1528,77,284.83,8,1.66
317,Pemberton,CA,2022-04-20 20:24:03,50.3164,-122.8027,58,285.98,99,0.48
318,Barranca,PE,2022-04-20 20:24:04,-10.75,-77.7667,74,294.65,50,4.23
319,Grakhovo,RU,2022-04-20 20:25:04,56.0502,51.9676,93,275.38,10,3.13
320,Vidim,RU,2022-04-20 20:25:04,56.4088,103.1106,91,270.13,100,2.9
321,Chokurdakh,RU,2022-04-20 20:25:05,70.6333,147.9167,98,257.72,94,1.75
322,Galle,LK,2022-04-20 20:23:42,6.0367,80.217,80,300.07,58,0.74
323,Flin Flon,CA,2022-04-20 20:25:06,54.7682,-101.865,80,273.06,100,4.12
324,Iqaluit,CA,2022-04-20 20:25:06,63.7506,-68.5145,79,267.0,100,1.03
325,La Serena,CL,2022-04-20 20:25:07,-29.9078,-71.2542,77,288.88,20,4.63
326,Belaya Gora,RU,2022-04-20 20:25:07,68.5333,146.4167,96,261.21,100,0.87
327,Palmer,US,2022-04-20 20:21:53,42.1584,-72.3287,33,286.96,20,7.2
328,Walvis Bay,NA,2022-04-20 20:25:08,-22.9575,14.5053,39,298.76,56,3.95
329,Tarrega,ES,2022-04-20 20:25:08,41.647,1.1396,82,286.11,97,7.39
330,Vanavara,RU,2022-04-20 20:25:09,60.34,102.2797,96,261.18,64,1.35
331,Black River,JM,2022-04-20 20:25:10,18.0264,-77.8487,70,301.07,50,1.47
332,San Bartolome De Tirajana,ES,2022-04-20 20:25:10,27.9248,-15.5733,62,287.21,40,12.86
333,Qui Nhon,VN,2022-04-20 20:25:11,13.7667,109.2333,92,296.26,40,2.55
334,Port Blair,IN,2022-04-20 20:25:11,11.6667,92.75,73,301.59,36,3.13
335,Swellendam,ZA,2022-04-20 20:25:12,-34.0226,20.4417,39,294.61,100,1.96
336,Nemuro,JP,2022-04-20 20:25:12,43.3236,145.575,92,277.71,0,8.5
337,Kabalo,CD,2022-04-20 20:25:13,-6.05,26.9167,97,294.4,100,2.36
338,Gemena,CD,2022-04-20 20:25:13,3.25,19.7667,98,295.89,100,0.94
339,Komsomolskiy,UZ,2022-04-20 20:25:14,40.4272,71.7189,72,289.55,100,0.0
340,Faya,SA,2022-04-20 20:25:14,18.3851,42.4509,52,293.21,46,0.59
341,Najran,SA,2022-04-20 20:25:15,17.4924,44.1277,20,299.51,66,0.09
342,Inta,RU,2022-04-20 20:25:15,66.0317,60.1659,91,260.93,100,2.78
343,Moree,AU,2022-04-20 20:25:08,-29.4667,149.85,87,282.16,99,1.54
344,Saint-Martin-Boulogne,FR,2022-04-20 20:25:16,50.7269,1.6186,84,284.77,92,4.67
345,Khorixas,NA,2022-04-20 20:25:17,-20.3667,14.9667,25,297.46,66,3.81
346,Mangrol,IN,2022-04-20 20:25:17,21.1167,70.1167,72,301.02,67,5.98
347,Regina,CA,2022-04-20 20:25:17,50.4501,-104.6178,89,274.84,100,10.29
348,Ribeira Grande,PT,2022-04-20 20:25:18,38.5167,-28.7,67,289.37,75,2.06
349,Kiama,AU,2022-04-20 20:25:19,-34.6833,150.8667,80,288.15,0,0.89
350,Morant Bay,JM,2022-04-20 20:24:17,17.8815,-76.4093,73,302.94,34,5.37
351,General Roca,AR,2022-04-20 20:25:19,-39.0333,-67.5833,20,291.98,2,10.33
352,Luebo,CD,2022-04-20 20:25:20,-5.35,21.4167,97,295.03,100,1.16
353,Olafsvik,IS,2022-04-20 20:25:20,64.8945,-23.7142,88,280.26,100,6.15
354,Padang,ID,2022-04-20 20:25:21,-0.9492,100.3543,93,297.54,100,2.07
355,Northam,GB,2022-04-20 20:25:22,51.0333,-4.2167,76,286.27,22,2.13
356,Ahipara,NZ,2022-04-20 20:22:12,-35.1667,173.1667,86,293.05,92,3.65
357,Krivosheino,RU,2022-04-20 20:25:22,57.3431,83.9261,92,277.41,100,2.32
358,Puerto Carreno,CO,2022-04-20 20:25:23,6.189,-67.4859,62,305.14,40,2.06
359,Cockburn Town,TC,2022-04-20 20:25:23,21.4612,-71.1419,74,300.13,75,4.12
360,Edd,ER,2022-04-20 20:25:24,13.9297,41.6925,42,305.0,2,10.19
361,Pacific Grove,US,2022-04-20 20:23:43,36.6177,-121.9166,61,292.78,0,4.12
362,Khor,RU,2022-04-20 20:25:25,47.8861,134.9464,41,288.41,100,7.99
363,Broome,US,2022-04-20 20:25:25,42.2506,-75.833,45,285.76,0,4.12
364,Ormara,PK,2022-04-20 20:26:26,25.2088,64.6357,79,299.77,0,3.46
365,Barabai,ID,2022-04-20 20:26:26,-2.5833,115.3833,97,296.22,80,0.57
366,Bratsk,RU,2022-04-20 20:26:27,56.1325,101.6142,97,271.42,100,1.31
367,Airai,TL,2022-04-20 20:26:28,-8.9266,125.4092,90,287.99,92,1.03
368,Dembi Dolo,ET,2022-04-20 20:26:29,8.5333,34.8,88,289.37,100,1.07
369,Stranda,NO,2022-04-20 20:26:29,62.3096,6.9358,82,280.34,38,1.81
370,Labuhan,ID,2022-04-20 20:26:30,-6.8844,112.2051,86,298.81,80,1.95
371,Sao Joao Da Barra,BR,2022-04-20 20:26:30,-21.6403,-41.0511,74,300.2,0,5.75
372,Gorno-Altaysk,RU,2022-04-20 20:26:31,51.9561,85.955,93,278.07,99,2.86
373,Starogard Gdanski,PL,2022-04-20 20:26:31,53.964,18.5264,100,282.1,100,4.66
374,Ukiah,US,2022-04-20 20:26:32,39.1502,-123.2078,88,287.28,100,5.66
375,Alice Springs,AU,2022-04-20 20:25:02,-23.7,133.8833,62,282.9,62,0.0
376,Fortuna,US,2022-04-20 20:26:33,40.5982,-124.1573,96,286.34,75,5.14
377,Marawi,PH,2022-04-20 20:26:33,7.9986,124.2928,92,293.64,100,1.06
378,Ixtapa,MX,2022-04-20 20:26:34,20.7,-105.2,69,298.72,0,4.63
379,Jizan,SA,2022-04-20 20:26:34,17.3333,42.6667,46,302.67,8,1.07
380,Doka,SD,2022-04-20 20:26:34,13.5167,35.7667,15,307.95,46,1.77
381,La Ronge,CA,2022-04-20 20:26:35,55.1001,-105.2842,44,276.29,75,4.63
382,Espera Feliz,BR,2022-04-20 20:26:35,-20.6503,-41.9072,85,293.14,11,1.6
383,Marsaxlokk,MT,2022-04-20 20:22:42,35.8419,14.5431,72,290.49,0,7.72
384,Tura,IN,2022-04-20 20:26:36,25.5198,90.2201,74,292.47,1,1.3
385,Rocha,UY,2022-04-20 20:26:37,-34.4833,-54.3333,47,297.79,1,3.16
386,Dakar,SN,2022-04-20 20:26:26,14.6937,-17.4441,94,295.64,0,4.12
387,Todos Santos,MX,2022-04-20 20:26:37,23.45,-110.2167,57,296.6,41,3.04
388,Buin,CL,2022-04-20 20:26:38,-33.7333,-70.75,33,296.51,100,1.94
389,Alyangula,AU,2022-04-20 20:26:39,-13.8483,136.4192,100,295.08,72,1.54
390,Romny,UA,2022-04-20 20:26:39,50.751,33.4747,85,280.04,98,3.93
391,Bulolo,PG,2022-04-20 20:26:40,-7.2,146.65,97,294.79,100,0.62
392,Ghanzi,BW,2022-04-20 20:26:40,-21.5667,21.7833,58,289.51,1,2.74
393,Jeremoabo,BR,2022-04-20 20:26:41,-10.075,-38.4808,63,300.6,91,3.19
394,Chernyshevskiy,RU,2022-04-20 20:26:42,63.0128,112.4714,98,257.51,100,1.17
395,Erzin,TR,2022-04-20 20:26:42,36.9559,36.2,86,286.74,41,1.75
396,Lasa,IT,2022-04-20 20:26:43,46.6166,10.7002,94,282.64,79,0.93
397,Ofunato,JP,2022-04-20 20:26:43,39.0717,141.7167,94,282.2,7,2.21
398,Sur,OM,2022-04-20 20:26:44,22.5667,59.5289,59,301.65,100,4.36
399,Mankono,CI,2022-04-20 20:26:44,8.0586,-6.1897,69,299.24,100,3.7
400,Taltal,CL,2022-04-20 20:26:45,-25.4,-70.4833,74,291.86,68,3.07
401,Ngunguru,NZ,2022-04-20 20:26:45,-35.6167,174.5,91,292.51,100,6.58
402,Bonthe,SL,2022-04-20 20:26:46,7.5264,-12.505,80,300.11,16,2.91
403,Changqing,CN,2022-04-20 20:26:46,36.5575,116.7272,67,288.55,32,7.08
404,Horsham,GB,2022-04-20 20:26:47,51.064,-0.3272,63,285.99,0,4.63
405,Podosinovets,RU,2022-04-20 20:27:47,60.2776,47.0659,93,274.48,100,3.02
406,Liberal,US,2022-04-20 20:27:48,37.0431,-100.921,21,299.23,0,5.66
407,Praia,CV,2022-04-20 20:27:48,14.9215,-23.5087,78,295.45,20,8.75
408,Motema,SL,2022-04-20 20:27:49,8.6,-11.0333,96,293.6,80,2.73
409,Chimoio,MZ,2022-04-20 20:27:49,-19.1164,33.4833,92,290.44,100,3.88
410,Pemangkat,ID,2022-04-20 20:27:50,1.1667,108.9667,87,298.64,68,1.85
411,Singaparna,ID,2022-04-20 20:27:50,-7.3515,108.111,97,295.49,96,0.98
412,Ulladulla,AU,2022-04-20 20:27:50,-35.35,150.4667,78,286.65,100,1.63
413,Rolla,US,2022-04-20 20:22:51,37.9514,-91.7713,89,284.23,100,8.94
414,Vao,NC,2022-04-20 20:27:51,-22.6667,167.4833,72,296.87,2,3.2
415,Marsh Harbour,BS,2022-04-20 20:27:52,26.5412,-77.0636,68,295.94,96,10.61
416,Kropotkin,RU,2022-04-20 20:27:52,45.4375,40.5756,81,278.81,11,2.8
417,Khanna,IN,2022-04-20 20:27:53,30.7044,76.2231,20,301.88,100,3.22
418,Rawson,AR,2022-04-20 20:27:53,-43.3002,-65.1023,29,290.45,100,6.64
419,Kesinga,IN,2022-04-20 20:27:54,20.2,83.2333,55,302.89,21,3.12
420,Karakol,KG,2022-04-20 20:27:54,42.4907,78.3936,78,283.09,100,2.06
421,Dajabon,DO,2022-04-20 20:27:55,19.5488,-71.7083,61,302.03,100,4.67
422,Tigil,RU,2022-04-20 20:27:55,57.8,158.6667,86,261.74,87,1.6
423,Haines Junction,CA,2022-04-20 20:27:56,60.7522,-137.5108,35,276.12,100,1.54
424,Passos,BR,2022-04-20 20:27:56,-20.7189,-46.6097,60,296.85,31,1.45
425,Tessalit,ML,2022-04-20 20:27:56,20.1986,1.0114,6,303.15,32,3.97
426,Basco,PH,2022-04-20 20:27:57,20.4487,121.9702,83,299.3,28,6.23
427,Newport,GB,2022-04-20 20:27:58,51.5877,-2.9984,73,287.45,68,3.74
428,La Primavera,CO,2022-04-20 20:27:58,5.4906,-70.4092,57,303.29,78,2.44
429,Sosnytsya,UA,2022-04-20 20:27:59,51.5239,32.4999,92,280.25,100,1.79
430,Kirtipur,NP,2022-04-20 20:27:59,27.6667,85.2833,88,291.11,75,1.54
431,Granadilla De Abona,ES,2022-04-20 20:28:00,28.1188,-16.576,66,288.81,20,10.29
432,Grand Haven,US,2022-04-20 20:28:00,43.0631,-86.2284,46,284.18,100,8.75
433,Mount Isa,AU,2022-04-20 20:28:01,-20.7333,139.5,23,295.02,3,4.63
434,Asau,RO,2022-04-20 20:28:01,46.4333,26.4,80,278.68,94,1.76
435,Merauke,ID,2022-04-20 20:28:02,-8.4667,140.3333,83,299.59,99,1.85
436,Pallisa,UG,2022-04-20 20:28:02,1.145,33.7094,94,292.69,100,1.99
437,Pandegelang,ID,2022-04-20 20:28:03,-6.31,106.1058,95,295.99,100,1.93
438,Toyooka,JP,2022-04-20 20:28:03,35.5333,134.8333,88,285.64,100,2.96
439,Colac,AU,2022-04-20 20:28:04,-38.3333,143.5833,91,284.17,39,1.68
440,Chippewa Falls,US,2022-04-20 20:28:04,44.9369,-91.3929,63,284.25,100,7.2
441,Waraseoni,IN,2022-04-20 20:28:05,21.75,80.0333,16,305.28,16,1.22
442,Sumbe,AO,2022-04-20 20:24:41,-11.2061,13.8437,88,298.17,68,1.55
443,Pisco,PE,2022-04-20 20:28:06,-13.7,-76.2167,60,297.18,0,9.77
444,Polovinnoye,RU,2022-04-20 20:28:06,54.7914,65.9864,91,277.42,100,2.61
445,Pithoro,PK,2022-04-20 20:28:07,25.5167,69.3833,50,303.13,75,5.13
446,Hilton Head Island,US,2022-04-20 20:24:20,32.2163,-80.7526,54,295.36,0,5.66
447,Dromolaxia,CY,2022-04-20 20:28:07,34.8761,33.586,77,290.36,0,3.09
448,Mukhtolovo,RU,2022-04-20 20:28:08,55.4644,43.1953,81,279.31,85,6.13
449,Selma,US,2022-04-20 20:28:08,36.5708,-119.6121,44,296.05,26,2.62
450,Bafq,IR,2022-04-20 20:24:03,31.6128,55.4107,10,297.53,95,1.39
451,Ulyanovsk,RU,2022-04-20 20:28:09,54.0,48.0,89,279.56,100,6.09
452,Victor Harbor,AU,2022-04-20 20:29:10,-35.5667,138.6167,79,285.19,65,1.83
453,Krasnoselkup,RU,2022-04-20 20:29:10,65.7,82.4667,97,256.68,31,4.81
454,Lorengau,PG,2022-04-20 20:29:11,-2.0226,147.2712,73,301.01,68,4.97
455,Kachiry,KZ,2022-04-20 20:29:11,53.0675,76.1036,58,282.27,100,1.93
456,Samarai,PG,2022-04-20 20:29:11,-10.6167,150.6667,80,300.81,98,5.29
457,Olga,RU,2022-04-20 20:29:12,43.7444,135.2892,77,279.34,4,2.55
458,Kawalu,ID,2022-04-20 20:29:12,-7.3817,108.2082,97,295.82,95,1.03
459,Umm Bab,QA,2022-04-20 20:29:13,25.2142,50.8072,43,297.77,7,4.23
460,Teguldet,RU,2022-04-20 20:29:13,57.3064,88.1667,93,273.67,100,1.8
461,Cajamarca,PE,2022-04-20 20:29:14,-7.1638,-78.5003,59,291.19,75,4.12
462,Dillon,US,2022-04-20 20:29:14,34.4166,-79.3712,36,294.84,7,2.69
463,Saint Anthony,US,2022-04-20 20:29:15,45.0205,-93.218,92,280.33,100,5.14
464,Srandakan,ID,2022-04-20 20:29:15,-7.9386,110.2506,89,297.47,72,1.87
465,Puerto Cabezas,NI,2022-04-20 20:29:16,14.0351,-83.3888,74,302.13,75,4.12
466,Kungurtug,RU,2022-04-20 20:29:16,50.5994,97.5228,78,269.17,87,1.01
467,Santa Vitoria Do Palmar,BR,2022-04-20 20:29:17,-33.5189,-53.3681,61,295.0,1,4.69
468,Codajas,BR,2022-04-20 20:29:17,-3.8367,-62.0569,96,297.67,100,1.08
469,Sabang,ID,2022-04-20 20:29:11,5.8933,95.3214,74,301.2,98,2.28
470,Quthing,LS,2022-04-20 20:29:18,-30.4,27.7003,61,286.66,0,0.55
471,Codrington,AU,2022-04-20 20:29:19,-38.2667,141.9667,78,285.43,57,3.78
472,Pangnirtung,CA,2022-04-20 20:29:19,66.1451,-65.7125,49,266.15,75,3.09
473,Kerouane,GN,2022-04-20 20:29:20,9.2667,-9.0167,49,302.15,99,2.13
474,Touros,BR,2022-04-20 20:28:29,-5.1989,-35.4608,74,300.85,97,5.35
475,Thabazimbi,ZA,2022-04-20 20:29:21,-24.5917,27.4116,71,289.26,35,1.3
476,Vagur,FO,2022-04-20 20:29:21,61.4732,-6.8119,88,280.76,0,7.35
477,Port Hedland,AU,2022-04-20 20:29:21,-20.3167,118.5667,36,299.18,90,4.12
478,Batayurt,RU,2022-04-20 20:29:22,43.3194,46.6854,76,286.23,100,6.53
479,Nandikotkur,IN,2022-04-20 20:29:22,15.8667,78.2667,43,305.21,71,4.18
480,Furth Im Wald,DE,2022-04-20 20:29:23,49.3097,12.84,92,280.0,94,2.75
481,Pimentel,PE,2022-04-20 20:29:24,-6.8367,-79.9342,57,298.31,0,6.69
482,Jamkhed,IN,2022-04-20 20:29:24,18.7362,75.3121,22,304.57,31,8.5
483,Roald,NO,2022-04-20 20:29:25,62.5833,6.1333,93,283.01,100,5.14
484,Gondanglegi,ID,2022-04-20 20:29:25,-7.7479,112.0132,91,296.78,74,0.46
485,Kushima,JP,2022-04-20 20:29:26,31.4583,131.2333,87,289.31,100,1.83
486,Tshikapa,CD,2022-04-20 20:29:26,-6.4167,20.8,96,295.08,100,1.83
487,Sarakhs,IR,2022-04-20 20:29:27,36.5449,61.1577,72,291.23,0,1.03
488,Benguela,AO,2022-04-20 20:29:27,-12.5763,13.4055,87,298.32,89,0.17
489,Yuancheng,CN,2022-04-20 20:29:28,36.652,107.7896,29,286.48,99,1.78
490,Bahia Blanca,AR,2022-04-20 20:29:29,-38.7196,-62.2724,75,288.46,57,2.91
491,Oltu,TR,2022-04-20 20:29:29,40.5498,42.0013,90,280.17,29,1.18
492,Nawashahr,IN,2022-04-20 20:29:30,31.1167,76.1333,22,301.33,100,2.28
493,Chumikan,RU,2022-04-20 20:29:30,54.7183,135.315,97,266.35,85,0.95
494,Santiago Del Estero,AR,2022-04-20 20:29:31,-27.7951,-64.2615,40,303.03,20,4.08
495,Hay River,CA,2022-04-20 20:25:24,60.8156,-115.7999,46,271.14,0,4.12
496,Kenora,CA,2022-04-20 20:30:32,49.8167,-94.4337,100,273.69,100,4.12
497,New Plymouth,NZ,2022-04-20 20:28:57,-39.0667,174.0833,90,292.35,100,0.45
498,Grindavik,IS,2022-04-20 20:30:32,63.8424,-22.4338,93,281.41,75,6.17
499,Vila Do Maio,CV,2022-04-20 20:30:33,15.1333,-23.2167,82,295.59,69,6.0
500,Mareeba,AU,2022-04-20 20:30:33,-17.0,145.4333,89,295.62,96,1.07
501,Kidal,ML,2022-04-20 20:30:34,18.4411,1.4078,8,303.62,3,4.88
502,Slupca,PL,2022-04-20 20:30:34,52.2873,17.8719,93,281.04,100,0.52
503,Muli,MV,2022-04-20 20:30:35,2.9167,73.5667,72,301.85,16,2.75
504,Necochea,AR,2022-04-20 20:29:51,-38.5473,-58.7368,64,293.48,93,3.26
505,Alofi,NU,2022-04-20 20:30:36,-19.0595,-169.9187,89,300.09,75,2.57
506,Axim,GH,2022-04-20 20:30:37,4.8699,-2.2405,87,300.39,30,4.46
507,Muskogee,US,2022-04-20 20:30:37,35.5834,-95.3336,88,289.27,100,5.66
508,Miri,MY,2022-04-20 20:30:38,4.4148,114.0089,92,298.25,100,1.85
509,Los Aquijes,PE,2022-04-20 20:30:39,-14.0967,-75.6908,41,301.62,50,5.37
510,Porto Belo,BR,2022-04-20 20:30:39,-27.1578,-48.5531,78,297.09,2,2.84
511,Kaduqli,SD,2022-04-20 20:30:40,11.0167,29.7167,41,304.86,63,1.23
512,Rio Claro,BR,2022-04-20 20:28:38,-22.4114,-47.5614,64,296.83,38,2.19
513,Belmonte,BR,2022-04-20 20:30:40,-15.8631,-38.8828,78,298.67,13,4.89
514,Saint-Joseph,RE,2022-04-20 20:30:41,-21.3667,55.6167,87,297.36,48,1.68
515,Okha,RU,2022-04-20 20:30:41,53.5739,142.9478,91,272.72,100,7.24
516,Champerico,GT,2022-04-20 20:30:42,14.3,-91.9167,62,308.45,1,5.3
517,Dongsheng,CN,2022-04-20 20:30:42,39.8161,109.9776,49,280.77,70,8.33
518,Jardim,BR,2022-04-20 20:30:43,-21.4803,-56.1381,53,300.64,3,0.32
519,Mayya,RU,2022-04-20 20:30:43,61.7333,130.2811,94,267.77,89,1.3
520,Porto Novo,BJ,2022-04-20 20:29:00,6.4965,2.6036,80,302.05,100,4.13
521,Pio Duran,PH,2022-04-20 20:30:44,13.0293,123.445,90,298.39,24,2.32
522,Muros,ES,2022-04-20 20:30:44,42.7762,-9.0603,71,283.06,6,3.25
523,Siena,IT,2022-04-20 20:30:45,43.2167,11.4,79,288.43,100,0.83
524,Tiarei,PF,2022-04-20 20:30:45,-17.5333,-149.3333,71,302.16,16,2.74
525,Tucuma,BR,2022-04-20 20:26:48,-0.1833,-50.05,81,300.94,100,2.95
526,Jiazi,CN,2022-04-20 20:30:46,22.8779,116.067,88,293.24,100,2.5
527,Vila,PT,2022-04-20 20:30:47,42.0304,-8.1588,83,279.64,2,1.91
528,Keti Bandar,PK,2022-04-20 20:30:47,24.1447,67.4497,85,299.6,0,5.71
529,Ojinaga,MX,2022-04-20 20:30:48,29.5667,-104.4167,16,309.58,0,4.63
530,Buta,CD,2022-04-20 20:30:48,2.7858,24.73,99,294.43,79,1.18
531,Konstantinovka,RU,2022-04-20 20:30:48,49.6167,127.9833,71,277.8,100,4.65
532,Waipawa,NZ,2022-04-20 20:30:49,-41.4122,175.5153,75,290.56,83,4.03
533,Asfi,MA,2022-04-20 20:30:49,32.2994,-9.2372,68,288.32,0,7.76
534,Moyale,KE,2022-04-20 20:30:50,3.5167,39.0584,84,293.58,96,2.27
535,Rumford,US,2022-04-20 20:30:50,44.5537,-70.5509,57,282.57,83,6.13
536,Konevo,RU,2022-04-20 20:30:51,62.1215,39.3192,90,273.66,100,1.89
537,Tocopilla,CL,2022-04-20 20:30:51,-22.092,-70.1979,72,292.87,26,2.36
538,Kieta,PG,2022-04-20 20:30:52,-6.2167,155.6333,85,300.06,68,2.12
539,Ankang,CN,2022-04-20 20:30:52,32.68,109.0172,76,285.95,25,0.41
540,Poum,NC,2022-04-20 20:30:53,-20.2333,164.0167,78,298.21,18,4.53
541,Atbasar,KZ,2022-04-20 20:31:54,51.8,68.3333,69,285.37,100,4.01
542,Vanimo,PG,2022-04-20 20:31:54,-2.6741,141.3028,89,298.53,100,2.6
543,College,US,2022-04-20 20:31:55,64.8569,-147.8028,38,278.82,20,0.45
544,Puqi,CN,2022-04-20 20:31:55,29.7167,113.8833,88,287.31,0,2.44
545,Bilibino,RU,2022-04-20 20:31:55,68.0546,166.4372,89,265.02,100,0.7
546,Aklavik,CA,2022-04-20 20:31:56,68.2191,-135.0107,63,266.15,0,1.54
547,Hurricane,US,2022-04-20 20:31:56,37.1753,-113.2899,20,299.34,10,3.25
548,Zhuhai,CN,2022-04-20 20:31:57,22.2769,113.5678,83,295.03,20,2.06
